,id,type,commentscount,likescount,ig_timestamp,videoviewcount,videoplaycount,videoduration,index,hashtag_index,index_num,hashtag
260,3.0432770157212723e+18,Image,0.0,15.0,2023-02-21 19:15:15,,,,260,146,146,worklifebalance
261,3.0432770157212723e+18,Image,0.0,15.0,2023-02-21 19:15:15,,,,261,147,147,tuesdaytips
262,3.0432770157212723e+18,Image,0.0,15.0,2023-02-21 19:15:15,,,,262,148,148,tipoftheday
263,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,263,56,56,la
264,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,264,73,73,datascience
265,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,265,149,149,computerscience
266,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,266,8,8,expandopportunity
267,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,267,0,0,tech
268,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,268,59,59,studentspotlight
269,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,269,58,58,meetthetalent
270,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,270,60,60,spotlight
271,3.054805890418774e+18,Image,1.0,18.0,2023-03-09 17:01:04,,,,271,75,75,sql
272,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,272,150,150,grace
273,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,273,151,151,patience
274,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,274,152,152,sabbatical
275,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,275,112,112,team
276,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,276,153,153,retreat
277,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,277,8,8,expandopportunity
278,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,278,0,0,tech
279,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,279,46,46,poc
280,3.043994373110653e+18,Image,0.0,20.0,2023-02-22 19:00:31,,,,280,104,104,staffspotlight
281,3.0375322925669985e+18,Video,0.0,22.0,2023-02-13 21:01:52,204.0,,13.886,281,153,153,retreat
282,3.0375322925669985e+18,Video,0.0,22.0,2023-02-13 21:01:52,204.0,,13.886,282,154,154,funwithcolleagues
283,3.0375322925669985e+18,Video,0.0,22.0,2023-02-13 21:01:52,204.0,,13.886,283,155,155,staffretreat
284,3.0375322925669985e+18,Video,0.0,22.0,2023-02-13 21:01:52,204.0,,13.886,284,156,156,backtonature
285,3.0375322925669985e+18,Video,0.0,22.0,2023-02-13 21:01:52,204.0,,13.886,285,157,157,staycation
286,3.0375322925669985e+18,Video,0.0,22.0,2023-02-13 21:01:52,204.0,,13.886,286,158,158,teamspiritbuilding
287,3.025879898988054e+18,Image,0.0,12.0,2023-01-28 19:10:19,,,,287,90,90,cybersecurity
288,3.025879898988054e+18,Image,0.0,12.0,2023-01-28 19:10:19,,,,288,0,0,tech
289,3.025879898988054e+18,Image,0.0,12.0,2023-01-28 19:10:19,,,,289,159,159,dataprivacyday
290,3.025879898988054e+18,Image,0.0,12.0,2023-01-28 19:10:19,,,,290,160,160,digitalprivacy
291,3.025879898988054e+18,Image,0.0,12.0,2023-01-28 19:10:19,,,,291,161,161,technologists
292,3.025879898988054e+18,Image,0.0,12.0,2023-01-28 19:10:19,,,,292,8,8,expandopportunity
293,3.025879898988054e+18,Image,0.0,12.0,2023-01-28 19:10:19,,,,293,162,162,dataprivacy
294,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,294,139,139,blackhistorymonth
295,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,295,163,163,resilience
296,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,296,57,57,innovation
297,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,297,164,164,inclusive
298,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,298,8,8,expandopportunity
299,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,299,5,5,technology
300,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,300,117,117,nonprofit
301,3.0324669383782886e+18,Image,3.0,21.0,2023-02-06 21:17:33,,,,301,141,141,bhm
302,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,302,165,165,techtalent
303,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,303,166,166,innovator
304,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,304,31,31,webdevelopment
305,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,305,26,26,nyc
306,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,306,8,8,expandopportunity
307,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,307,59,59,studentspotlight
308,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,308,79,79,techspotlights
309,3.0359613731293865e+18,Image,2.0,21.0,2023-02-11 17:00:22,,,,309,0,0,tech
310,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,310,161,161,technologists
311,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,311,167,167,techcareers
312,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,312,168,168,newyorkcity
313,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,313,52,52,newark
314,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,314,53,53,losangeles
315,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,315,51,51,atlanta
316,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,316,8,8,expandopportunity
317,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,317,0,0,tech
318,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,318,98,98,techjobs
319,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,319,55,55,bronx
320,3.0222211595337523e+18,Video,0.0,21.0,2023-01-23 18:01:12,92.0,,9.0,320,71,71,mondaymotivation
321,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,321,169,169,day
322,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,322,153,153,retreat
323,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,323,112,112,team
324,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,324,170,170,coffeetime
325,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,325,117,117,nonprofit
326,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,326,171,171,teambuilding
327,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,327,138,138,tkhmoments
328,3.0243266415060413e+18,Video,1.0,14.0,2023-01-26 15:46:12,115.0,250.0,6.293,328,172,172,morningcoffee
329,3.0127987740535675e+18,Image,3.0,23.0,2023-01-10 18:00:25,,,,329,96,96,fellow
330,3.0127987740535675e+18,Image,3.0,23.0,2023-01-10 18:00:25,,,,330,173,173,futureopportunites
331,3.0127987740535675e+18,Image,3.0,23.0,2023-01-10 18:00:25,,,,331,174,174,tuesdaythoughts
332,3.0127987740535675e+18,Image,3.0,23.0,2023-01-10 18:00:25,,,,332,175,175,relatabletweets
333,3.0127987740535675e+18,Image,3.0,23.0,2023-01-10 18:00:25,,,,333,29,29,techtuesday
334,3.0127987740535675e+18,Image,3.0,23.0,2023-01-10 18:00:25,,,,334,176,176,zoom
335,3.0127987740535675e+18,Image,3.0,23.0,2023-01-10 18:00:25,,,,335,138,138,tkhmoments
336,3.017148077919987e+18,Image,0.0,7.0,2023-01-16 18:01:42,,,,336,177,177,mlk
337,3.017148077919987e+18,Image,0.0,7.0,2023-01-16 18:01:42,,,,337,178,178,martinluther
338,3.017148077919987e+18,Image,0.0,7.0,2023-01-16 18:01:42,,,,338,179,179,martinlutherking
339,3.017148077919987e+18,Image,0.0,7.0,2023-01-16 18:01:42,,,,339,8,8,expandopportunity
340,3.01787226129824e+18,Image,1.0,5.0,2023-01-17 18:00:33,,,,340,180,180,healthfair
341,3.01787226129824e+18,Image,1.0,5.0,2023-01-17 18:00:33,,,,341,181,181,hivtesting
342,3.01787226129824e+18,Image,1.0,5.0,2023-01-17 18:00:33,,,,342,182,182,healthcheck
343,3.01787226129824e+18,Image,1.0,5.0,2023-01-17 18:00:33,,,,343,26,26,nyc
344,3.01787226129824e+18,Image,1.0,5.0,2023-01-17 18:00:33,,,,344,55,55,bronx
345,3.01787226129824e+18,Image,1.0,5.0,2023-01-17 18:00:33,,,,345,183,183,community
346,3.01787226129824e+18,Image,1.0,5.0,2023-01-17 18:00:33,,,,346,184,184,latinx
347,3.023729951506133e+18,Video,0.0,17.0,2023-01-25 20:00:22,170.0,508.0,12.354,347,169,169,day
348,3.023729951506133e+18,Video,0.0,17.0,2023-01-25 20:00:22,170.0,508.0,12.354,348,153,153,retreat
349,3.023729951506133e+18,Video,0.0,17.0,2023-01-25 20:00:22,170.0,508.0,12.354,349,112,112,team
350,3.023729951506133e+18,Video,0.0,17.0,2023-01-25 20:00:22,170.0,508.0,12.354,350,185,185,goldenhour
351,3.023729951506133e+18,Video,0.0,17.0,2023-01-25 20:00:22,170.0,508.0,12.354,351,117,117,nonprofit
352,3.023729951506133e+18,Video,0.0,17.0,2023-01-25 20:00:22,170.0,508.0,12.354,352,171,171,teambuilding
353,3.023729951506133e+18,Video,0.0,17.0,2023-01-25 20:00:22,170.0,508.0,12.354,353,138,138,tkhmoments
354,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,354,17,17,workshop
355,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,355,131,131,college
356,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,356,186,186,collegestudents
357,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,357,187,187,collegeexperience
358,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,358,8,8,expandopportunity
359,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,359,49,49,highschool
360,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,360,188,188,highschoolworkshops
361,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,361,189,189,goals
362,3.0077254963811517e+18,Image,0.0,6.0,2023-01-03 18:00:43,,,,362,190,190,newyear
363,3.0098999695283205e+18,Image,0.0,14.0,2023-01-06 18:01:00,,,,363,138,138,tkhmoments
364,3.0098999695283205e+18,Image,0.0,14.0,2023-01-06 18:01:00,,,,364,191,191,officethoughts
365,3.0098999695283205e+18,Image,0.0,14.0,2023-01-06 18:01:00,,,,365,192,192,hotchocolate
366,3.0135284864308823e+18,Image,3.0,42.0,2023-01-11 18:10:14,,,,366,56,56,la
367,3.0135284864308823e+18,Image,3.0,42.0,2023-01-11 18:10:14,,,,367,193,193,commandshift
368,3.0135284864308823e+18,Image,3.0,42.0,2023-01-11 18:10:14,,,,368,194,194,programs
369,3.0135284864308823e+18,Image,3.0,42.0,2023-01-11 18:10:14,,,,369,8,8,expandopportunity
370,3.0135284864308823e+18,Image,3.0,42.0,2023-01-11 18:10:14,,,,370,0,0,tech
371,3.0135284864308823e+18,Image,3.0,42.0,2023-01-11 18:10:14,,,,371,195,195,techprograms
372,3.0135284864308823e+18,Image,3.0,42.0,2023-01-11 18:10:14,,,,372,196,196,dinnerparty
373,3.014372143987132e+18,Video,4.0,28.0,2023-01-12 22:07:02,146.0,,51.435,373,197,197,throwbackthursday
374,3.014372143987132e+18,Video,4.0,28.0,2023-01-12 22:07:02,146.0,,51.435,374,198,198,kkcfatl
375,3.014372143987132e+18,Video,4.0,28.0,2023-01-12 22:07:02,146.0,,51.435,375,8,8,expandopportunity
376,3.014372143987132e+18,Video,4.0,28.0,2023-01-12 22:07:02,146.0,,51.435,376,100,100,atl
377,3.014372143987132e+18,Video,4.0,28.0,2023-01-12 22:07:02,146.0,,51.435,377,199,199,tkhatl
378,3.014372143987132e+18,Video,4.0,28.0,2023-01-12 22:07:02,146.0,,51.435,378,200,200,techinatl
379,3.0055816515600814e+18,Video,0.0,16.0,2022-12-31 19:04:59,88.0,371.0,103.133,379,201,201,recap
380,3.0055816515600814e+18,Video,0.0,16.0,2022-12-31 19:04:59,88.0,371.0,103.133,380,202,202,
381,3.0055816515600814e+18,Video,0.0,16.0,2022-12-31 19:04:59,88.0,371.0,103.133,381,190,190,newyear
382,3.0055816515600814e+18,Video,0.0,16.0,2022-12-31 19:04:59,88.0,371.0,103.133,382,138,138,tkhmoments
383,2.9997825110014454e+18,Video,0.0,8.0,2022-12-23 19:15:03,64.0,,25.666,383,8,8,expandopportunity
384,2.9997825110014454e+18,Video,0.0,8.0,2022-12-23 19:15:03,64.0,,25.666,384,203,203,nye
385,2.9997825110014454e+18,Video,0.0,8.0,2022-12-23 19:15:03,64.0,,25.666,385,189,189,goals
386,2.9997825110014454e+18,Video,0.0,8.0,2022-12-23 19:15:03,64.0,,25.666,386,190,190,newyear
387,2.9997825110014454e+18,Video,0.0,8.0,2022-12-23 19:15:03,64.0,,25.666,387,204,204,sankofahaus
388,2.9997825110014454e+18,Video,0.0,8.0,2022-12-23 19:15:03,64.0,,25.666,388,205,205,newyearseve
389,3.00627849689271e+18,Sidecar,0.0,12.0,2023-01-01 18:05:59,,,,389,8,8,expandopportunity
390,3.00627849689271e+18,Sidecar,0.0,12.0,2023-01-01 18:05:59,,,,390,206,206,newyears
391,3.00627849689271e+18,Sidecar,0.0,12.0,2023-01-01 18:05:59,,,,391,205,205,newyearseve
392,3.00627849689271e+18,Sidecar,0.0,12.0,2023-01-01 18:05:59,,,,392,0,0,tech
393,3.00627849689271e+18,Sidecar,0.0,12.0,2023-01-01 18:05:59,,,,393,207,207,newinnovation
394,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,394,208,208,kwanzaa
395,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,395,8,8,expandopportunity
396,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,396,209,209,tistheseason
397,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,397,208,208,kwanzaa
398,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,398,210,210,nguzosaba
399,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,399,211,211,umoja
400,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,400,212,212,kujichagulia
401,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,401,213,213,ujima
402,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,402,214,214,ujamaa
403,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,403,215,215,nia
404,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,404,216,216,kuumba
405,3.00192745560244e+18,Image,0.0,9.0,2022-12-26 18:01:03,,,,405,217,217,imani
406,3.0004778507472835e+18,Image,0.0,13.0,2022-12-24 18:00:57,,,,406,218,218,tkh
407,3.0004778507472835e+18,Image,0.0,13.0,2022-12-24 18:00:57,,,,407,219,219,merrychristmas
408,3.0004778507472835e+18,Image,0.0,13.0,2022-12-24 18:00:57,,,,408,220,220,christmas
409,3.0004778507472835e+18,Image,0.0,13.0,2022-12-24 18:00:57,,,,409,8,8,expandopportunity
410,3.0004778507472835e+18,Image,0.0,13.0,2022-12-24 18:00:57,,,,410,221,221,happyholidays
411,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,411,222,222,mickeyfactz
412,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,412,223,223,listeningparty
413,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,413,138,138,tkhmoments
414,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,414,8,8,expandopportunity
415,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,415,224,224,shade
416,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,416,225,225,eastcoasthiphop
417,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,417,226,226,westcoasthiphop
418,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,418,227,227,nychiphop
419,2.998340915136669e+18,Sidecar,1.0,31.0,2022-12-21 19:15:12,,,,419,25,25,bronxevents
420,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,420,228,228,apprenticeships
421,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,421,8,8,expandopportunity
422,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,422,13,13,career
423,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,423,229,229,work
424,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,424,2,2,jobs
425,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,425,82,82,hiring
426,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,426,98,98,techjobs
427,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,427,94,94,google
428,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,428,230,230,amazon
429,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,429,231,231,airbnb
430,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,430,232,232,linkedin
431,3.0193544368287165e+18,Sidecar,5.0,111.0,2023-01-19 19:05:36,,,,431,233,233,lyft
432,3.004826876741943e+18,Image,2.0,17.0,2022-12-30 18:01:41,,,,432,52,52,newark
433,3.004826876741943e+18,Image,2.0,17.0,2022-12-30 18:01:41,,,,433,53,53,losangeles
434,3.004826876741943e+18,Image,2.0,17.0,2022-12-30 18:01:41,,,,434,51,51,atlanta
435,3.0033773172509455e+18,Image,1.0,21.0,2022-12-28 18:01:40,,,,435,8,8,expandopportunity
436,3.0033773172509455e+18,Image,1.0,21.0,2022-12-28 18:01:40,,,,436,52,52,newark
437,3.0033773172509455e+18,Image,1.0,21.0,2022-12-28 18:01:40,,,,437,53,53,losangeles
438,3.0033773172509455e+18,Image,1.0,21.0,2022-12-28 18:01:40,,,,438,51,51,atlanta
439,3.0033773172509455e+18,Image,1.0,21.0,2022-12-28 18:01:40,,,,439,209,209,tistheseason
440,2.999099431743838e+18,Video,1.0,17.0,2022-12-22 20:23:09,134.0,1658.0,76.766,440,8,8,expandopportunity
441,2.999099431743838e+18,Video,1.0,17.0,2022-12-22 20:23:09,134.0,1658.0,76.766,441,117,117,nonprofit
442,2.999099431743838e+18,Video,1.0,17.0,2022-12-22 20:23:09,134.0,1658.0,76.766,442,234,234,givingseason
443,2.999099431743838e+18,Video,1.0,17.0,2022-12-22 20:23:09,134.0,1658.0,76.766,443,20,20,coding
444,2.999099431743838e+18,Video,1.0,17.0,2022-12-22 20:23:09,134.0,1658.0,76.766,444,235,235,learntocode
445,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,445,51,51,atlanta
446,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,446,100,100,atl
447,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,447,8,8,expandopportunity
448,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,448,117,117,nonprofit
449,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,449,234,234,givingseason
450,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,450,20,20,coding
451,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,451,235,235,learntocode
452,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,452,236,236,atlantatech
453,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,453,46,46,poc
454,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,454,4,4,techindustry
455,2.9976276512080164e+18,Video,3.0,13.0,2022-12-20 19:38:48,111.0,1439.0,60.366,455,237,237,atlblacktech
456,2.9968986883452206e+18,Video,4.0,43.0,2022-12-19 19:30:27,319.0,1810.0,84.266,456,8,8,expandopportunity
457,2.9968986883452206e+18,Video,4.0,43.0,2022-12-19 19:30:27,319.0,1810.0,84.266,457,238,238,givingweek
458,2.9968986883452206e+18,Video,4.0,43.0,2022-12-19 19:30:27,319.0,1810.0,84.266,458,52,52,newark
459,2.9968986883452206e+18,Video,4.0,43.0,2022-12-19 19:30:27,319.0,1810.0,84.266,459,53,53,losangeles
460,2.9968986883452206e+18,Video,4.0,43.0,2022-12-19 19:30:27,319.0,1810.0,84.266,460,51,51,atlanta
461,2.9968986883452206e+18,Video,4.0,43.0,2022-12-19 19:30:27,319.0,1810.0,84.266,461,234,234,givingseason
462,2.9968986883452206e+18,Video,4.0,43.0,2022-12-19 19:30:27,319.0,1810.0,84.266,462,239,239,donate
463,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,463,240,240,alum
464,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,464,8,8,expandopportunity
465,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,465,238,238,givingweek
466,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,466,52,52,newark
467,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,467,53,53,losangeles
468,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,468,51,51,atlanta
469,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,469,241,241,givingtuesday
470,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,470,117,117,nonprofit
471,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,471,234,234,givingseason
472,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,472,242,242,friendsgiving
473,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,473,243,243,seasonofgiving
474,2.9794893958415007e+18,Sidecar,0.0,36.0,2022-11-25 19:00:53,,,,474,239,239,donate
475,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,475,8,8,expandopportunity
476,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,476,238,238,givingweek
477,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,477,52,52,newark
478,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,478,53,53,losangeles
479,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,479,51,51,atlanta
480,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,480,241,241,givingtuesday
481,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,481,117,117,nonprofit
482,2.9941193166430525e+18,Video,1.0,22.0,2022-12-15 23:28:49,132.0,350.0,130.5,482,234,234,givingseason
483,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,483,165,165,techtalent
484,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,484,244,244,jobseekers
485,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,485,245,245,techroles
486,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,486,8,8,expandopportunity
487,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,487,238,238,givingweek
488,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,488,52,52,newark
489,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,489,53,53,losangeles
490,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,490,51,51,atlanta
491,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,491,241,241,givingtuesday
492,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,492,117,117,nonprofit
493,2.9845476938250327e+18,Video,1.0,20.0,2022-12-02 18:45:28,116.0,362.0,105.349,493,234,234,givingseason
494,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,494,246,246,westcoast
495,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,495,56,56,la
496,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,496,247,247,skills
497,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,497,13,13,career
498,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,498,248,248,certifications
499,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,499,0,0,tech
500,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,500,8,8,expandopportunity
501,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,501,238,238,givingweek
502,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,502,52,52,newark
503,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,503,51,51,atlanta
504,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,504,241,241,givingtuesday
505,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,505,117,117,nonprofit
506,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,506,234,234,givingseason
507,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,507,242,242,friendsgiving
508,2.9925515299404314e+18,Video,6.0,36.0,2022-12-13 19:35:41,161.0,489.0,122.133,508,243,243,seasonofgiving
