row_index,id,hashtag_index
10230,2.974416535762563e+18,1415
10231,2.974416535762563e+18,1428
10232,2.974416535762563e+18,1440
10233,2.974416535762563e+18,1449
10234,2.974416535762563e+18,1464
10235,2.974416535762563e+18,1490
10236,2.974416535762563e+18,1502
10237,2.974416535762563e+18,1510
10238,2.974416535762563e+18,1524
10239,2.974416535762563e+18,1529
10240,2.974416535762563e+18,1539
10241,2.974416535762563e+18,1554
10242,2.974416535762563e+18,1564
10243,2.974416535762563e+18,1574
10244,2.974416535762563e+18,1579
10245,2.974416535762563e+18,1593
10246,2.974416535762563e+18,1613
10247,2.974416535762563e+18,1614
10248,2.974416535762563e+18,1626
10249,2.974416535762563e+18,1634
10250,2.974416535762563e+18,1638
10251,2.974416535762563e+18,1648
10252,2.974416535762563e+18,551
10253,2.974416535762563e+18,612
10254,2.974416535762563e+18,650
10255,2.974416535762563e+18,790
10256,2.974416535762563e+18,1379
10257,2.974416535762563e+18,1433
10258,2.974416535762563e+18,552
10259,2.974416535762563e+18,164
10260,2.974416535762563e+18,325
10261,2.974416535762563e+18,351
10262,2.974416535762563e+18,441
10263,2.974416535762563e+18,448
10264,2.974416535762563e+18,470
10265,2.974416535762563e+18,481
10266,2.974416535762563e+18,492
10267,2.974416535762563e+18,505
10268,2.974416535762563e+18,526
10269,2.974416535762563e+18,545
10270,2.974416535762563e+18,553
10271,2.974416535762563e+18,566
10272,2.974416535762563e+18,575
10273,2.974416535762563e+18,589
10274,2.974416535762563e+18,632
10275,2.974416535762563e+18,646
10276,2.974416535762563e+18,658
10277,2.974416535762563e+18,671
10278,2.974416535762563e+18,554
10279,2.974416535762563e+18,555
10280,2.974416535762563e+18,556
10281,2.974416535762563e+18,631
10282,2.974416535762563e+18,50
10283,2.974416535762563e+18,125
10284,2.974416535762563e+18,557
10285,2.974416535762563e+18,609
10286,2.974416535762563e+18,49
10287,2.974416535762563e+18,124
10288,2.974416535762563e+18,170
10289,2.974416535762563e+18,215
10290,2.974416535762563e+18,248
10291,2.974416535762563e+18,279
10292,2.974416535762563e+18,453
10293,2.974416535762563e+18,512
10294,2.974416535762563e+18,535
10295,2.974416535762563e+18,558
10296,2.974416535762563e+18,610
10297,2.974416535762563e+18,620
10298,2.974416535762563e+18,635
10299,2.974416535762563e+18,651
10300,2.974416535762563e+18,676
10301,2.974416535762563e+18,720
10302,2.974416535762563e+18,775
10303,2.974416535762563e+18,796
10304,2.974416535762563e+18,823
10305,2.974416535762563e+18,860
10306,2.974416535762563e+18,881
10307,2.974416535762563e+18,890
10308,2.974416535762563e+18,914
10309,2.974416535762563e+18,970
10310,2.974416535762563e+18,996
10311,2.974416535762563e+18,559
10312,2.974416535762563e+18,611
10313,2.97733249959646e+18,8
10314,2.97733249959646e+18,57
10315,2.97733249959646e+18,107
10316,2.97733249959646e+18,133
10317,2.97733249959646e+18,152
10318,2.97733249959646e+18,176
10319,2.97733249959646e+18,195
10320,2.97733249959646e+18,203
10321,2.97733249959646e+18,209
10322,2.97733249959646e+18,219
10323,2.97733249959646e+18,224
10324,2.97733249959646e+18,231
10325,2.97733249959646e+18,239
10326,2.97733249959646e+18,246
10327,2.97733249959646e+18,251
10328,2.97733249959646e+18,255
10329,2.97733249959646e+18,266
10330,2.97733249959646e+18,277
10331,2.97733249959646e+18,292
10332,2.97733249959646e+18,306
10333,2.97733249959646e+18,316
10334,2.97733249959646e+18,339
10335,2.97733249959646e+18,358
10336,2.97733249959646e+18,369
10337,2.97733249959646e+18,375
10338,2.97733249959646e+18,383
10339,2.97733249959646e+18,389
10340,2.97733249959646e+18,395
10341,2.97733249959646e+18,409
10342,2.97733249959646e+18,414
10343,2.97733249959646e+18,421
10344,2.97733249959646e+18,435
10345,2.97733249959646e+18,440
10346,2.97733249959646e+18,447
10347,2.97733249959646e+18,456
10348,2.97733249959646e+18,464
10349,2.97733249959646e+18,475
10350,2.97733249959646e+18,486
10351,2.97733249959646e+18,500
10352,2.97733249959646e+18,511
10353,2.97733249959646e+18,520
10354,2.97733249959646e+18,533
10355,2.97733249959646e+18,542
10356,2.97733249959646e+18,550
10357,2.97733249959646e+18,560
10358,2.97733249959646e+18,570
10359,2.97733249959646e+18,577
10360,2.97733249959646e+18,602
10361,2.97733249959646e+18,606
10362,2.97733249959646e+18,625
10363,2.97733249959646e+18,629
10364,2.97733249959646e+18,638
10365,2.97733249959646e+18,656
10366,2.97733249959646e+18,670
10367,2.97733249959646e+18,717
10368,2.97733249959646e+18,732
10369,2.97733249959646e+18,735
10370,2.97733249959646e+18,741
10371,2.97733249959646e+18,755
10372,2.97733249959646e+18,760
10373,2.97733249959646e+18,767
10374,2.97733249959646e+18,786
10375,2.97733249959646e+18,795
10376,2.97733249959646e+18,799
10377,2.97733249959646e+18,811
10378,2.97733249959646e+18,816
10379,2.97733249959646e+18,821
10380,2.97733249959646e+18,831
10381,2.97733249959646e+18,835
10382,2.97733249959646e+18,844
10383,2.97733249959646e+18,847
10384,2.97733249959646e+18,854
10385,2.97733249959646e+18,859
10386,2.97733249959646e+18,867
10387,2.97733249959646e+18,871
10388,2.97733249959646e+18,880
10389,2.97733249959646e+18,894
10390,2.97733249959646e+18,903
10391,2.97733249959646e+18,909
10392,2.97733249959646e+18,922
10393,2.97733249959646e+18,931
10394,2.97733249959646e+18,938
10395,2.97733249959646e+18,947
10396,2.97733249959646e+18,951
10397,2.97733249959646e+18,959
10398,2.97733249959646e+18,966
10399,2.97733249959646e+18,973
10400,2.97733249959646e+18,978
10401,2.97733249959646e+18,985
10402,2.97733249959646e+18,993
10403,2.97733249959646e+18,1000
10404,2.97733249959646e+18,1003
10405,2.97733249959646e+18,1015
10406,2.97733249959646e+18,1016
10407,2.97733249959646e+18,1023
10408,2.97733249959646e+18,1044
10409,2.97733249959646e+18,1049
10410,2.97733249959646e+18,1056
10411,2.97733249959646e+18,1062
10412,2.97733249959646e+18,1072
10413,2.97733249959646e+18,1080
10414,2.97733249959646e+18,1083
10415,2.97733249959646e+18,1098
10416,2.97733249959646e+18,1105
10417,2.97733249959646e+18,1109
10418,2.97733249959646e+18,1118
10419,2.97733249959646e+18,1125
10420,2.97733249959646e+18,1152
10421,2.97733249959646e+18,1156
10422,2.97733249959646e+18,1164
10423,2.97733249959646e+18,1185
10424,2.97733249959646e+18,1220
10425,2.97733249959646e+18,1227
10426,2.97733249959646e+18,1243
10427,2.97733249959646e+18,1256
10428,2.97733249959646e+18,1275
10429,2.97733249959646e+18,1281
10430,2.97733249959646e+18,1302
10431,2.97733249959646e+18,1309
10432,2.97733249959646e+18,1318
10433,2.97733249959646e+18,1329
10434,2.97733249959646e+18,1357
10435,2.97733249959646e+18,1368
10436,2.97733249959646e+18,1382
10437,2.97733249959646e+18,1406
10438,2.97733249959646e+18,1415
10439,2.97733249959646e+18,1428
10440,2.97733249959646e+18,1440
10441,2.97733249959646e+18,1449
10442,2.97733249959646e+18,1464
10443,2.97733249959646e+18,1490
10444,2.97733249959646e+18,1502
10445,2.97733249959646e+18,1510
10446,2.97733249959646e+18,1524
10447,2.97733249959646e+18,1529
10448,2.97733249959646e+18,1539
10449,2.97733249959646e+18,1554
10450,2.97733249959646e+18,1564
10451,2.97733249959646e+18,1574
10452,2.97733249959646e+18,1579
10453,2.97733249959646e+18,1593
10454,2.97733249959646e+18,1613
10455,2.97733249959646e+18,1614
10456,2.97733249959646e+18,1626
10457,2.97733249959646e+18,1634
10458,2.97733249959646e+18,1638
10459,2.97733249959646e+18,1648
10460,2.97733249959646e+18,457
10461,2.97733249959646e+18,465
10462,2.97733249959646e+18,476
10463,2.97733249959646e+18,487
10464,2.97733249959646e+18,501
10465,2.97733249959646e+18,521
10466,2.97733249959646e+18,543
10467,2.97733249959646e+18,561
10468,2.97733249959646e+18,571
10469,2.97733249959646e+18,432
10470,2.97733249959646e+18,436
10471,2.97733249959646e+18,458
10472,2.97733249959646e+18,466
10473,2.97733249959646e+18,477
10474,2.97733249959646e+18,488
10475,2.97733249959646e+18,502
10476,2.97733249959646e+18,522
10477,2.97733249959646e+18,562
10478,2.97733249959646e+18,572
10479,2.97733249959646e+18,578
10480,2.97733249959646e+18,640
10481,2.97733249959646e+18,679
10482,2.97733249959646e+18,837
10483,2.97733249959646e+18,997
10484,2.97733249959646e+18,1087
10485,2.97733249959646e+18,1190
10486,2.97733249959646e+18,1205
10487,2.97733249959646e+18,1232
10488,2.97733249959646e+18,1249
10489,2.97733249959646e+18,1261
10490,2.97733249959646e+18,1295
10491,2.97733249959646e+18,1334
10492,2.97733249959646e+18,1348
10493,2.97733249959646e+18,1361
10494,2.97733249959646e+18,1390
10495,2.97733249959646e+18,1420
10496,2.97733249959646e+18,1454
10497,2.97733249959646e+18,1469
10498,2.97733249959646e+18,1534
10499,2.97733249959646e+18,1547
10500,2.97733249959646e+18,1584
10501,2.97733249959646e+18,1598
10502,2.97733249959646e+18,1619
10503,2.97733249959646e+18,1653
10504,2.97733249959646e+18,56
10505,2.97733249959646e+18,433
10506,2.97733249959646e+18,437
10507,2.97733249959646e+18,459
10508,2.97733249959646e+18,467
10509,2.97733249959646e+18,478
10510,2.97733249959646e+18,489
10511,2.97733249959646e+18,523
10512,2.97733249959646e+18,563
10513,2.97733249959646e+18,573
10514,2.97733249959646e+18,579
10515,2.97733249959646e+18,715
10516,2.97733249959646e+18,803
10517,2.97733249959646e+18,875
10518,2.97733249959646e+18,911
10519,2.97733249959646e+18,1089
10520,2.97733249959646e+18,1097
10521,2.97733249959646e+18,1139
10522,2.97733249959646e+18,1192
10523,2.97733249959646e+18,1207
10524,2.97733249959646e+18,1218
10525,2.97733249959646e+18,1234
10526,2.97733249959646e+18,1251
10527,2.97733249959646e+18,1263
10528,2.97733249959646e+18,1274
10529,2.97733249959646e+18,1296
10530,2.97733249959646e+18,1336
10531,2.97733249959646e+18,1350
10532,2.97733249959646e+18,1363
10533,2.97733249959646e+18,1392
10534,2.97733249959646e+18,1403
10535,2.97733249959646e+18,1422
10536,2.97733249959646e+18,1456
10537,2.97733249959646e+18,1471
10538,2.97733249959646e+18,1536
10539,2.97733249959646e+18,1549
10540,2.97733249959646e+18,1562
10541,2.97733249959646e+18,1586
10542,2.97733249959646e+18,1600
10543,2.97733249959646e+18,1621
10544,2.97733249959646e+18,1655
10545,2.97733249959646e+18,434
10546,2.97733249959646e+18,438
10547,2.97733249959646e+18,445
10548,2.97733249959646e+18,460
10549,2.97733249959646e+18,468
10550,2.97733249959646e+18,479
10551,2.97733249959646e+18,490
10552,2.97733249959646e+18,503
10553,2.97733249959646e+18,524
10554,2.97733249959646e+18,564
10555,2.97733249959646e+18,574
10556,2.97733249959646e+18,580
10557,2.97733249959646e+18,642
10558,2.97733249959646e+18,941
10559,2.97733249959646e+18,988
10560,2.97733249959646e+18,1088
10561,2.97733249959646e+18,1191
10562,2.97733249959646e+18,1206
10563,2.97733249959646e+18,1233
10564,2.97733249959646e+18,1250
10565,2.97733249959646e+18,1262
10566,2.97733249959646e+18,1294
10567,2.97733249959646e+18,1310
10568,2.97733249959646e+18,1335
10569,2.97733249959646e+18,1349
10570,2.97733249959646e+18,1362
10571,2.97733249959646e+18,1391
10572,2.97733249959646e+18,1421
10573,2.97733249959646e+18,1455
10574,2.97733249959646e+18,1470
10575,2.97733249959646e+18,1535
10576,2.97733249959646e+18,1548
10577,2.97733249959646e+18,1553
10578,2.97733249959646e+18,1585
10579,2.97733249959646e+18,1599
10580,2.97733249959646e+18,1620
10581,2.97733249959646e+18,1654
10582,2.97733249959646e+18,469
10583,2.97733249959646e+18,480
10584,2.97733249959646e+18,491
10585,2.97733249959646e+18,504
10586,2.97733249959646e+18,525
10587,2.97733249959646e+18,544
10588,2.97733249959646e+18,565
10589,2.97733249959646e+18,568
10590,2.97733249959646e+18,164
10591,2.97733249959646e+18,325
10592,2.97733249959646e+18,351
10593,2.97733249959646e+18,441
10594,2.97733249959646e+18,448
10595,2.97733249959646e+18,470
10596,2.97733249959646e+18,481
10597,2.97733249959646e+18,492
10598,2.97733249959646e+18,505
10599,2.97733249959646e+18,526
10600,2.97733249959646e+18,545
10601,2.97733249959646e+18,553
10602,2.97733249959646e+18,566
10603,2.97733249959646e+18,575
10604,2.97733249959646e+18,589
10605,2.97733249959646e+18,632
10606,2.97733249959646e+18,646
10607,2.97733249959646e+18,658
10608,2.97733249959646e+18,671
10609,2.97733249959646e+18,442
10610,2.97733249959646e+18,449
10611,2.97733249959646e+18,461
10612,2.97733249959646e+18,471
10613,2.97733249959646e+18,482
10614,2.97733249959646e+18,493
10615,2.97733249959646e+18,506
10616,2.97733249959646e+18,527
10617,2.97733249959646e+18,546
10618,2.97733249959646e+18,567
10619,2.97733249959646e+18,576
10620,2.97733249959646e+18,672
10621,2.982329264622213e+18,469
10622,2.982329264622213e+18,480
10623,2.982329264622213e+18,491
10624,2.982329264622213e+18,504
10625,2.982329264622213e+18,525
10626,2.982329264622213e+18,544
10627,2.982329264622213e+18,565
10628,2.982329264622213e+18,568
10629,2.982329264622213e+18,569
10630,2.982329264622213e+18,8
10631,2.982329264622213e+18,57
10632,2.982329264622213e+18,107
10633,2.982329264622213e+18,133
10634,2.982329264622213e+18,152
10635,2.982329264622213e+18,176
10636,2.982329264622213e+18,195
10637,2.982329264622213e+18,203
10638,2.982329264622213e+18,209
10639,2.982329264622213e+18,219
10640,2.982329264622213e+18,224
10641,2.982329264622213e+18,231
10642,2.982329264622213e+18,239
10643,2.982329264622213e+18,246
10644,2.982329264622213e+18,251
10645,2.982329264622213e+18,255
10646,2.982329264622213e+18,266
10647,2.982329264622213e+18,277
10648,2.982329264622213e+18,292
10649,2.982329264622213e+18,306
10650,2.982329264622213e+18,316
10651,2.982329264622213e+18,339
10652,2.982329264622213e+18,358
10653,2.982329264622213e+18,369
10654,2.982329264622213e+18,375
10655,2.982329264622213e+18,383
10656,2.982329264622213e+18,389
10657,2.982329264622213e+18,395
10658,2.982329264622213e+18,409
10659,2.982329264622213e+18,414
10660,2.982329264622213e+18,421
10661,2.982329264622213e+18,435
10662,2.982329264622213e+18,440
10663,2.982329264622213e+18,447
10664,2.982329264622213e+18,456
10665,2.982329264622213e+18,464
10666,2.982329264622213e+18,475
10667,2.982329264622213e+18,486
10668,2.982329264622213e+18,500
10669,2.982329264622213e+18,511
10670,2.982329264622213e+18,520
10671,2.982329264622213e+18,533
10672,2.982329264622213e+18,542
10673,2.982329264622213e+18,550
10674,2.982329264622213e+18,560
10675,2.982329264622213e+18,570
10676,2.982329264622213e+18,577
10677,2.982329264622213e+18,602
10678,2.982329264622213e+18,606
10679,2.982329264622213e+18,625
10680,2.982329264622213e+18,629
10681,2.982329264622213e+18,638
10682,2.982329264622213e+18,656
10683,2.982329264622213e+18,670
10684,2.982329264622213e+18,717
10685,2.982329264622213e+18,732
10686,2.982329264622213e+18,735
10687,2.982329264622213e+18,741
10688,2.982329264622213e+18,755
10689,2.982329264622213e+18,760
10690,2.982329264622213e+18,767
10691,2.982329264622213e+18,786
10692,2.982329264622213e+18,795
10693,2.982329264622213e+18,799
10694,2.982329264622213e+18,811
10695,2.982329264622213e+18,816
10696,2.982329264622213e+18,821
10697,2.982329264622213e+18,831
10698,2.982329264622213e+18,835
10699,2.982329264622213e+18,844
10700,2.982329264622213e+18,847
10701,2.982329264622213e+18,854
10702,2.982329264622213e+18,859
10703,2.982329264622213e+18,867
10704,2.982329264622213e+18,871
10705,2.982329264622213e+18,880
10706,2.982329264622213e+18,894
10707,2.982329264622213e+18,903
10708,2.982329264622213e+18,909
10709,2.982329264622213e+18,922
10710,2.982329264622213e+18,931
10711,2.982329264622213e+18,938
10712,2.982329264622213e+18,947
10713,2.982329264622213e+18,951
10714,2.982329264622213e+18,959
10715,2.982329264622213e+18,966
10716,2.982329264622213e+18,973
10717,2.982329264622213e+18,978
10718,2.982329264622213e+18,985
10719,2.982329264622213e+18,993
10720,2.982329264622213e+18,1000
10721,2.982329264622213e+18,1003
10722,2.982329264622213e+18,1015
10723,2.982329264622213e+18,1016
10724,2.982329264622213e+18,1023
10725,2.982329264622213e+18,1044
10726,2.982329264622213e+18,1049
10727,2.982329264622213e+18,1056
10728,2.982329264622213e+18,1062
10729,2.982329264622213e+18,1072
10730,2.982329264622213e+18,1080
10731,2.982329264622213e+18,1083
10732,2.982329264622213e+18,1098
10733,2.982329264622213e+18,1105
10734,2.982329264622213e+18,1109
10735,2.982329264622213e+18,1118
10736,2.982329264622213e+18,1125
10737,2.982329264622213e+18,1152
10738,2.982329264622213e+18,1156
10739,2.982329264622213e+18,1164
10740,2.982329264622213e+18,1185
10741,2.982329264622213e+18,1220
10742,2.982329264622213e+18,1227
10743,2.982329264622213e+18,1243
10744,2.982329264622213e+18,1256
10745,2.982329264622213e+18,1275
10746,2.982329264622213e+18,1281
10747,2.982329264622213e+18,1302
10748,2.982329264622213e+18,1309
10749,2.982329264622213e+18,1318
10750,2.982329264622213e+18,1329
10751,2.982329264622213e+18,1357
10752,2.982329264622213e+18,1368
10753,2.982329264622213e+18,1382
10754,2.982329264622213e+18,1406
10755,2.982329264622213e+18,1415
10756,2.982329264622213e+18,1428
10757,2.982329264622213e+18,1440
10758,2.982329264622213e+18,1449
10759,2.982329264622213e+18,1464
10760,2.982329264622213e+18,1490
10761,2.982329264622213e+18,1502
10762,2.982329264622213e+18,1510
10763,2.982329264622213e+18,1524
10764,2.982329264622213e+18,1529
10765,2.982329264622213e+18,1539
10766,2.982329264622213e+18,1554
10767,2.982329264622213e+18,1564
10768,2.982329264622213e+18,1574
10769,2.982329264622213e+18,1579
10770,2.982329264622213e+18,1593
10771,2.982329264622213e+18,1613
10772,2.982329264622213e+18,1614
10773,2.982329264622213e+18,1626
10774,2.982329264622213e+18,1634
10775,2.982329264622213e+18,1638
10776,2.982329264622213e+18,1648
10777,2.982329264622213e+18,457
10778,2.982329264622213e+18,465
10779,2.982329264622213e+18,476
10780,2.982329264622213e+18,487
10781,2.982329264622213e+18,501
10782,2.982329264622213e+18,521
10783,2.982329264622213e+18,543
10784,2.982329264622213e+18,561
10785,2.982329264622213e+18,571
10786,2.982329264622213e+18,432
10787,2.982329264622213e+18,436
10788,2.982329264622213e+18,458
10789,2.982329264622213e+18,466
10790,2.982329264622213e+18,477
10791,2.982329264622213e+18,488
10792,2.982329264622213e+18,502
10793,2.982329264622213e+18,522
10794,2.982329264622213e+18,562
10795,2.982329264622213e+18,572
10796,2.982329264622213e+18,578
10797,2.982329264622213e+18,640
10798,2.982329264622213e+18,679
10799,2.982329264622213e+18,837
10800,2.982329264622213e+18,997
10801,2.982329264622213e+18,1087
10802,2.982329264622213e+18,1190
10803,2.982329264622213e+18,1205
10804,2.982329264622213e+18,1232
10805,2.982329264622213e+18,1249
10806,2.982329264622213e+18,1261
10807,2.982329264622213e+18,1295
10808,2.982329264622213e+18,1334
10809,2.982329264622213e+18,1348
10810,2.982329264622213e+18,1361
10811,2.982329264622213e+18,1390
10812,2.982329264622213e+18,1420
10813,2.982329264622213e+18,1454
10814,2.982329264622213e+18,1469
10815,2.982329264622213e+18,1534
10816,2.982329264622213e+18,1547
10817,2.982329264622213e+18,1584
10818,2.982329264622213e+18,1598
10819,2.982329264622213e+18,1619
10820,2.982329264622213e+18,1653
10821,2.982329264622213e+18,56
10822,2.982329264622213e+18,433
10823,2.982329264622213e+18,437
10824,2.982329264622213e+18,459
10825,2.982329264622213e+18,467
10826,2.982329264622213e+18,478
10827,2.982329264622213e+18,489
10828,2.982329264622213e+18,523
10829,2.982329264622213e+18,563
10830,2.982329264622213e+18,573
10831,2.982329264622213e+18,579
10832,2.982329264622213e+18,715
10833,2.982329264622213e+18,803
10834,2.982329264622213e+18,875
10835,2.982329264622213e+18,911
10836,2.982329264622213e+18,1089
10837,2.982329264622213e+18,1097
10838,2.982329264622213e+18,1139
10839,2.982329264622213e+18,1192
10840,2.982329264622213e+18,1207
10841,2.982329264622213e+18,1218
10842,2.982329264622213e+18,1234
10843,2.982329264622213e+18,1251
10844,2.982329264622213e+18,1263
10845,2.982329264622213e+18,1274
10846,2.982329264622213e+18,1296
10847,2.982329264622213e+18,1336
10848,2.982329264622213e+18,1350
10849,2.982329264622213e+18,1363
10850,2.982329264622213e+18,1392
10851,2.982329264622213e+18,1403
10852,2.982329264622213e+18,1422
10853,2.982329264622213e+18,1456
10854,2.982329264622213e+18,1471
10855,2.982329264622213e+18,1536
10856,2.982329264622213e+18,1549
10857,2.982329264622213e+18,1562
10858,2.982329264622213e+18,1586
10859,2.982329264622213e+18,1600
10860,2.982329264622213e+18,1621
10861,2.982329264622213e+18,1655
10862,2.982329264622213e+18,434
10863,2.982329264622213e+18,438
10864,2.982329264622213e+18,445
10865,2.982329264622213e+18,460
10866,2.982329264622213e+18,468
10867,2.982329264622213e+18,479
10868,2.982329264622213e+18,490
10869,2.982329264622213e+18,503
10870,2.982329264622213e+18,524
10871,2.982329264622213e+18,564
10872,2.982329264622213e+18,574
10873,2.982329264622213e+18,580
10874,2.982329264622213e+18,642
10875,2.982329264622213e+18,941
10876,2.982329264622213e+18,988
10877,2.982329264622213e+18,1088
10878,2.982329264622213e+18,1191
10879,2.982329264622213e+18,1206
10880,2.982329264622213e+18,1233
10881,2.982329264622213e+18,1250
10882,2.982329264622213e+18,1262
10883,2.982329264622213e+18,1294
10884,2.982329264622213e+18,1310
10885,2.982329264622213e+18,1335
10886,2.982329264622213e+18,1349
10887,2.982329264622213e+18,1362
10888,2.982329264622213e+18,1391
10889,2.982329264622213e+18,1421
10890,2.982329264622213e+18,1455
10891,2.982329264622213e+18,1470
10892,2.982329264622213e+18,1535
10893,2.982329264622213e+18,1548
10894,2.982329264622213e+18,1553
10895,2.982329264622213e+18,1585
10896,2.982329264622213e+18,1599
10897,2.982329264622213e+18,1620
10898,2.982329264622213e+18,1654
10899,2.982329264622213e+18,164
10900,2.982329264622213e+18,325
10901,2.982329264622213e+18,351
10902,2.982329264622213e+18,441
10903,2.982329264622213e+18,448
10904,2.982329264622213e+18,470
10905,2.982329264622213e+18,481
10906,2.982329264622213e+18,492
10907,2.982329264622213e+18,505
10908,2.982329264622213e+18,526
10909,2.982329264622213e+18,545
10910,2.982329264622213e+18,553
10911,2.982329264622213e+18,566
10912,2.982329264622213e+18,575
10913,2.982329264622213e+18,589
10914,2.982329264622213e+18,632
10915,2.982329264622213e+18,646
10916,2.982329264622213e+18,658
10917,2.982329264622213e+18,671
10918,2.982329264622213e+18,442
10919,2.982329264622213e+18,449
10920,2.982329264622213e+18,461
10921,2.982329264622213e+18,471
10922,2.982329264622213e+18,482
10923,2.982329264622213e+18,493
10924,2.982329264622213e+18,506
10925,2.982329264622213e+18,527
10926,2.982329264622213e+18,546
10927,2.982329264622213e+18,567
10928,2.982329264622213e+18,576
10929,2.982329264622213e+18,672
10930,3.0041021433467474e+18,8
10931,3.0041021433467474e+18,57
10932,3.0041021433467474e+18,107
10933,3.0041021433467474e+18,133
10934,3.0041021433467474e+18,152
10935,3.0041021433467474e+18,176
10936,3.0041021433467474e+18,195
10937,3.0041021433467474e+18,203
10938,3.0041021433467474e+18,209
10939,3.0041021433467474e+18,219
10940,3.0041021433467474e+18,224
10941,3.0041021433467474e+18,231
10942,3.0041021433467474e+18,239
10943,3.0041021433467474e+18,246
10944,3.0041021433467474e+18,251
10945,3.0041021433467474e+18,255
10946,3.0041021433467474e+18,266
10947,3.0041021433467474e+18,277
10948,3.0041021433467474e+18,292
10949,3.0041021433467474e+18,306
10950,3.0041021433467474e+18,316
10951,3.0041021433467474e+18,339
10952,3.0041021433467474e+18,358
10953,3.0041021433467474e+18,369
10954,3.0041021433467474e+18,375
10955,3.0041021433467474e+18,383
10956,3.0041021433467474e+18,389
10957,3.0041021433467474e+18,395
10958,3.0041021433467474e+18,409
10959,3.0041021433467474e+18,414
10960,3.0041021433467474e+18,421
10961,3.0041021433467474e+18,435
10962,3.0041021433467474e+18,440
10963,3.0041021433467474e+18,447
10964,3.0041021433467474e+18,456
10965,3.0041021433467474e+18,464
10966,3.0041021433467474e+18,475
10967,3.0041021433467474e+18,486
10968,3.0041021433467474e+18,500
10969,3.0041021433467474e+18,511
10970,3.0041021433467474e+18,520
10971,3.0041021433467474e+18,533
10972,3.0041021433467474e+18,542
10973,3.0041021433467474e+18,550
10974,3.0041021433467474e+18,560
10975,3.0041021433467474e+18,570
10976,3.0041021433467474e+18,577
10977,3.0041021433467474e+18,602
10978,3.0041021433467474e+18,606
10979,3.0041021433467474e+18,625
10980,3.0041021433467474e+18,629
10981,3.0041021433467474e+18,638
10982,3.0041021433467474e+18,656
10983,3.0041021433467474e+18,670
10984,3.0041021433467474e+18,717
10985,3.0041021433467474e+18,732
10986,3.0041021433467474e+18,735
10987,3.0041021433467474e+18,741
10988,3.0041021433467474e+18,755
10989,3.0041021433467474e+18,760
10990,3.0041021433467474e+18,767
10991,3.0041021433467474e+18,786
10992,3.0041021433467474e+18,795
10993,3.0041021433467474e+18,799
10994,3.0041021433467474e+18,811
10995,3.0041021433467474e+18,816
10996,3.0041021433467474e+18,821
10997,3.0041021433467474e+18,831
10998,3.0041021433467474e+18,835
10999,3.0041021433467474e+18,844
11000,3.0041021433467474e+18,847
11001,3.0041021433467474e+18,854
11002,3.0041021433467474e+18,859
11003,3.0041021433467474e+18,867
11004,3.0041021433467474e+18,871
11005,3.0041021433467474e+18,880
11006,3.0041021433467474e+18,894
11007,3.0041021433467474e+18,903
11008,3.0041021433467474e+18,909
11009,3.0041021433467474e+18,922
11010,3.0041021433467474e+18,931
11011,3.0041021433467474e+18,938
11012,3.0041021433467474e+18,947
11013,3.0041021433467474e+18,951
11014,3.0041021433467474e+18,959
11015,3.0041021433467474e+18,966
11016,3.0041021433467474e+18,973
11017,3.0041021433467474e+18,978
11018,3.0041021433467474e+18,985
11019,3.0041021433467474e+18,993
11020,3.0041021433467474e+18,1000
11021,3.0041021433467474e+18,1003
11022,3.0041021433467474e+18,1015
11023,3.0041021433467474e+18,1016
11024,3.0041021433467474e+18,1023
11025,3.0041021433467474e+18,1044
11026,3.0041021433467474e+18,1049
11027,3.0041021433467474e+18,1056
11028,3.0041021433467474e+18,1062
11029,3.0041021433467474e+18,1072
11030,3.0041021433467474e+18,1080
11031,3.0041021433467474e+18,1083
11032,3.0041021433467474e+18,1098
11033,3.0041021433467474e+18,1105
11034,3.0041021433467474e+18,1109
11035,3.0041021433467474e+18,1118
11036,3.0041021433467474e+18,1125
11037,3.0041021433467474e+18,1152
11038,3.0041021433467474e+18,1156
11039,3.0041021433467474e+18,1164
11040,3.0041021433467474e+18,1185
11041,3.0041021433467474e+18,1220
11042,3.0041021433467474e+18,1227
11043,3.0041021433467474e+18,1243
11044,3.0041021433467474e+18,1256
11045,3.0041021433467474e+18,1275
11046,3.0041021433467474e+18,1281
11047,3.0041021433467474e+18,1302
11048,3.0041021433467474e+18,1309
11049,3.0041021433467474e+18,1318
11050,3.0041021433467474e+18,1329
11051,3.0041021433467474e+18,1357
11052,3.0041021433467474e+18,1368
11053,3.0041021433467474e+18,1382
11054,3.0041021433467474e+18,1406
11055,3.0041021433467474e+18,1415
11056,3.0041021433467474e+18,1428
11057,3.0041021433467474e+18,1440
11058,3.0041021433467474e+18,1449
11059,3.0041021433467474e+18,1464
11060,3.0041021433467474e+18,1490
11061,3.0041021433467474e+18,1502
11062,3.0041021433467474e+18,1510
11063,3.0041021433467474e+18,1524
11064,3.0041021433467474e+18,1529
11065,3.0041021433467474e+18,1539
11066,3.0041021433467474e+18,1554
11067,3.0041021433467474e+18,1564
11068,3.0041021433467474e+18,1574
11069,3.0041021433467474e+18,1579
11070,3.0041021433467474e+18,1593
11071,3.0041021433467474e+18,1613
11072,3.0041021433467474e+18,1614
11073,3.0041021433467474e+18,1626
